transaction_id,customer_id,account_id,account_age_days,customer_risk_score,kyc_status,transaction_amount,transaction_datetime,transaction_type,transaction_channel,merchant_id,merchant_category,currency,is_international,transaction_city,transaction_state,ip_address,device_id,device_type,geo_distance_from_last_txn_km,location_match_with_profile,txn_count_last_1hr,txn_count_last_24hr,avg_txn_amount_last_7days,current_vs_avg_amount_ratio,failed_login_attempts,is_night_transaction,receiver_id,receiver_bank,receiver_account_type,relationship_with_customer,fraud,fraud_type,report_source
TXN005694,CUST728,ACC62076,401,87,verified,166707,2025-01-03 10:36:00,upi,internet,MRC3973,Travel,INR,no,Bengaluru,KA,103.135.50.205,DEV_27498,Web,2.46,yes,8,4,24664,6.76,0,no,RCV5916,AXIS,Wallet,High-risk,no,none,none
TXN005695,CUST515,ACC66950,1691,83,verified,194973,2025-01-26 19:57:00,imps,atm,MRC8589,Travel,INR,no,Pune,MH,103.107.36.80,DEV_54813,iOS,26.01,yes,9,4,9171,21.26,1,yes,RCV8479,ICICI,Savings,High-risk,no,none,none
TXN005696,CUST893,ACC27349,1501,7,incomplete,173559,2025-02-07 15:17:00,upi,internet,MRC4707,Food,INR,no,Noida,UP,103.170.213.184,DEV_68036,Android,274.93,yes,3,25,15517,11.18,5,yes,RCV1795,HDFC,Savings,Known,no,none,none
TXN005697,CUST479,ACC31348,1859,35,verified,180566,2025-01-08 06:29:00,neft,mobile,MRC2519,Grocery,INR,no,Mumbai,MH,103.43.192.176,DEV_68659,iOS,30.35,yes,4,26,22334,8.08,2,no,RCV1118,KOTAK,Wallet,Known,no,none,none
TXN005698,CUST243,ACC44296,1286,84,verified,169020,2025-01-13 15:55:00,imps,atm,MRC4169,Electronics,INR,no,Jaipur,RJ,103.38.203.119,DEV_92167,Web,116.66,yes,2,27,18425,9.17,3,no,RCV4927,BOB,Savings,New,no,none,none
TXN005699,CUST124,ACC29455,681,84,verified,176170,2025-02-07 21:39:00,imps,branch,MRC8539,Online Marketplace,INR,no,Ahmedabad,GJ,103.29.220.79,DEV_77367,Web,38.03,no,4,21,9659,18.24,3,yes,RCV5480,SBI,Wallet,Known,no,none,none
TXN005700,CUST921,ACC88824,870,83,verified,54716,2025-01-12 06:48:00,credit,internet,MRC4996,Fuel,INR,no,Hyderabad,TS,103.235.65.50,DEV_19925,iOS,31.46,yes,6,6,28403,1.93,2,no,RCV6274,SBI,Wallet,Unknown,no,none,none
TXN005701,CUST767,ACC64021,1594,80,verified,163527,2025-01-23 06:34:00,imps,mobile,MRC6990,Online Marketplace,INR,no,Chennai,TN,103.78.45.135,DEV_18167,Web,175.89,yes,9,19,23232,7.04,1,no,RCV9604,BOB,Savings,Unknown,no,none,none
TXN005702,CUST172,ACC81923,1209,85,verified,86742,2025-01-29 23:38:00,upi,branch,MRC9151,Electronics,INR,no,Jaipur,RJ,103.133.186.117,DEV_99540,Android,12.56,no,9,30,24700,3.51,3,no,RCV5739,KOTAK,Wallet,High-risk,no,none,none
TXN005703,CUST731,ACC49293,475,93,verified,159661,2025-01-26 03:19:00,pos,mobile,MRC6732,Online Marketplace,INR,no,Chennai,TN,103.101.4.77,DEV_65383,Web,46.11,yes,7,35,21990,7.26,4,no,RCV3261,ICICI,Wallet,Unknown,no,none,none
TXN005704,CUST923,ACC98552,848,60,verified,46603,2025-01-12 01:46:00,atm,branch,MRC5607,Food,INR,no,Surat,GJ,103.67.110.130,DEV_96421,iOS,21.84,yes,5,23,25750,1.81,2,no,RCV1010,HDFC,Current,Unknown,yes,Mule account,system_alert
TXN005705,CUST932,ACC56116,1610,24,verified,139379,2025-02-03 23:31:00,neft,internet,MRC8017,Travel,INR,no,Hyderabad,TS,103.31.215.114,DEV_78365,Android,55.8,no,3,29,4351,32.03,4,yes,RCV4185,ICICI,Current,New,no,none,none
TXN005706,CUST192,ACC50484,997,93,verified,168551,2025-01-20 07:50:00,upi,pos,MRC1414,Clothing,INR,no,Chennai,TN,103.61.215.29,DEV_75747,Android,2.82,yes,7,5,18795,8.97,4,no,RCV6155,AXIS,Savings,High-risk,no,none,none
TXN005707,CUST604,ACC40215,1322,95,verified,55661,2025-01-04 02:42:00,debit,branch,MRC4475,Travel,INR,no,Delhi,DL,103.48.139.88,DEV_22480,Android,15.14,yes,7,34,2697,20.63,0,no,RCV2970,HDFC,Savings,New,no,none,none
TXN005708,CUST697,ACC91638,1083,39,verified,137875,2025-01-05 08:12:00,pos,pos,MRC6549,Clothing,INR,no,Surat,GJ,103.177.209.145,DEV_43200,Android,75.91,yes,0,6,12843,10.73,2,no,RCV2453,KOTAK,Wallet,Known,no,none,none
TXN005709,CUST435,ACC13404,13,12,verified,19266,2025-01-16 21:06:00,debit,branch,MRC9808,Bills,INR,no,Delhi,DL,103.92.46.62,DEV_87346,iOS,3.21,no,5,4,7909,2.44,4,no,RCV1621,HDFC,Current,High-risk,no,none,none
TXN005710,CUST524,ACC47260,1664,94,verified,187183,2025-01-03 06:31:00,upi,pos,MRC9123,Clothing,INR,no,Bhopal,MP,103.171.148.175,DEV_38644,Web,95.29,yes,8,30,2302,81.28,1,yes,RCV8455,HDFC,Wallet,Known,no,none,none
TXN005711,CUST598,ACC75642,861,53,verified,137335,2025-01-20 07:48:00,debit,internet,MRC1469,Bills,INR,no,Mumbai,MH,103.65.31.93,DEV_20908,iOS,47.01,yes,2,33,11586,11.85,0,yes,RCV6333,HDFC,Wallet,Known,no,none,none
TXN005712,CUST463,ACC90731,1918,64,verified,182147,2025-01-08 12:04:00,atm,mobile,MRC1808,Grocery,INR,no,Hyderabad,TS,103.172.178.52,DEV_33737,Web,128.42,yes,1,7,8514,21.39,5,no,RCV5263,ICICI,Current,New,no,none,none
TXN005713,CUST729,ACC56009,1533,4,verified,172142,2025-01-22 03:35:00,debit,internet,MRC7628,Grocery,INR,no,Indore,MP,103.110.251.120,DEV_32265,iOS,156.08,yes,5,14,15943,10.8,2,no,RCV5260,ICICI,Savings,Known,no,none,none
TXN005714,CUST844,ACC39605,1709,94,pending,87159,2025-01-30 17:25:00,credit,branch,MRC4569,Clothing,INR,no,Surat,GJ,103.155.88.230,DEV_89207,Android,54.13,yes,1,19,10253,8.5,4,no,RCV6988,KOTAK,Savings,Unknown,no,none,none
TXN005715,CUST298,ACC63205,1256,5,verified,74106,2025-01-03 10:28:00,pos,atm,MRC7475,Food,INR,no,Jaipur,RJ,103.61.28.188,DEV_86615,iOS,100.69,yes,6,10,16526,4.48,4,no,RCV8770,BOB,Current,High-risk,no,none,none
TXN005716,CUST817,ACC47569,1903,16,verified,109538,2025-01-28 14:24:00,pos,mobile,MRC5240,Bills,INR,no,Surat,GJ,103.123.135.173,DEV_89636,Android,1.91,yes,7,28,18456,5.93,4,yes,RCV5982,ICICI,Wallet,New,no,none,none
TXN005717,CUST512,ACC15580,1701,27,verified,143792,2025-01-15 01:56:00,pos,pos,MRC1205,Grocery,INR,no,Surat,GJ,103.30.240.65,DEV_52373,Web,164.42,yes,4,27,16403,8.77,4,no,RCV4259,AXIS,Savings,High-risk,no,none,none
TXN005718,CUST438,ACC15400,1932,4,verified,136692,2025-01-25 21:59:00,atm,mobile,MRC6001,Food,INR,no,Surat,GJ,103.61.17.182,DEV_56600,iOS,95.33,yes,6,17,24122,5.67,0,no,RCV2293,ICICI,Current,High-risk,no,none,none
TXN005719,CUST758,ACC49643,1295,72,verified,88941,2025-01-15 09:01:00,pos,mobile,MRC7233,Bills,INR,no,Surat,GJ,103.84.164.229,DEV_82477,Android,68.06,yes,4,31,1492,59.57,1,no,RCV9689,KOTAK,Savings,High-risk,no,none,none
TXN005720,CUST528,ACC96173,1718,48,verified,60235,2025-02-02 22:00:00,credit,internet,MRC1169,Bills,INR,no,Chandigarh,CH,103.85.157.82,DEV_84091,Android,130.83,yes,8,18,5697,10.57,3,no,RCV8737,SBI,Wallet,Known,no,none,none
TXN005721,CUST882,ACC49015,544,8,verified,100489,2025-02-03 21:25:00,credit,branch,MRC6357,Online Marketplace,INR,no,Delhi,DL,103.20.77.140,DEV_71969,Web,12.24,yes,6,19,9303,10.8,4,yes,RCV9652,AXIS,Savings,Known,no,none,none
TXN005722,CUST998,ACC81713,912,81,verified,54321,2025-02-05 10:18:00,pos,internet,MRC2423,Online Marketplace,INR,no,Noida,UP,103.98.18.3,DEV_32557,Android,12.54,yes,0,0,9551,5.69,2,no,RCV5170,KOTAK,Wallet,New,no,none,none
TXN005723,CUST238,ACC82805,1409,46,verified,79963,2025-01-18 19:08:00,atm,branch,MRC1419,Clothing,INR,no,Pune,MH,103.237.148.151,DEV_33032,iOS,82.67,yes,4,11,29122,2.75,4,no,RCV6899,KOTAK,Wallet,Known,no,none,none
TXN005724,CUST792,ACC24974,1094,44,pending,191641,2025-01-24 09:34:00,neft,atm,MRC1396,Electronics,INR,no,Chandigarh,CH,103.105.44.12,DEV_56163,Android,40.78,yes,5,35,10446,18.34,5,no,RCV7120,SBI,Wallet,Known,no,none,none
TXN005725,CUST641,ACC24037,1389,67,verified,156484,2025-02-06 18:04:00,credit,internet,MRC8431,Fuel,INR,no,Indore,MP,103.149.214.48,DEV_54859,Android,225.17,yes,9,3,29951,5.22,0,no,RCV3391,ICICI,Wallet,High-risk,no,none,none
TXN005726,CUST156,ACC94292,1866,91,verified,116636,2025-01-21 18:17:00,debit,atm,MRC6352,Travel,INR,no,Jaipur,RJ,103.47.16.147,DEV_55238,Web,120.25,yes,7,22,2459,47.41,1,no,RCV9402,HDFC,Wallet,Known,no,none,none
TXN005727,CUST331,ACC26167,655,52,verified,195278,2025-01-20 04:18:00,upi,branch,MRC3356,Clothing,INR,no,Noida,UP,103.159.231.177,DEV_42378,iOS,42.64,no,6,15,12928,15.1,2,no,RCV1692,SBI,Savings,Unknown,no,none,none
TXN005728,CUST757,ACC98754,33,34,verified,60476,2025-01-27 20:55:00,atm,mobile,MRC6764,Bills,INR,no,Surat,GJ,103.104.125.189,DEV_82201,iOS,113.04,yes,4,23,18966,3.19,2,yes,RCV8873,ICICI,Savings,High-risk,yes,Account takeover,customer_complaint
TXN005729,CUST534,ACC53148,1326,62,verified,36476,2025-02-03 09:32:00,pos,atm,MRC9495,Fuel,INR,no,Mumbai,MH,103.142.169.10,DEV_82449,iOS,40.11,no,7,18,17589,2.07,0,no,RCV9897,BOB,Savings,New,yes,UPI phishing,customer_complaint
TXN005730,CUST483,ACC82153,566,21,verified,78833,2025-01-02 10:55:00,upi,atm,MRC4833,Online Marketplace,INR,no,Bengaluru,KA,103.36.231.195,DEV_94384,Web,205.65,yes,8,32,27806,2.84,2,no,RCV6964,SBI,Savings,New,yes,UPI phishing,customer_complaint
TXN005731,CUST659,ACC31534,700,24,verified,45200,2025-02-01 02:40:00,atm,branch,MRC9471,Electronics,INR,no,Kolkata,WB,103.121.37.80,DEV_13008,Web,88.78,yes,1,16,11887,3.8,1,yes,RCV5521,AXIS,Current,High-risk,no,none,none
TXN005732,CUST293,ACC96078,365,44,verified,35545,2025-01-07 06:18:00,atm,branch,MRC5296,Online Marketplace,INR,no,Pune,MH,103.188.188.92,DEV_73735,iOS,277.43,yes,0,2,10415,3.41,1,yes,RCV5154,ICICI,Wallet,High-risk,no,none,none
TXN005733,CUST835,ACC66879,879,41,verified,65929,2025-01-27 00:23:00,credit,internet,MRC5586,Clothing,INR,no,Noida,UP,103.229.14.155,DEV_56396,Web,22.87,no,8,17,8802,7.49,1,yes,RCV8370,AXIS,Wallet,New,no,none,none
TXN005734,CUST747,ACC75839,950,29,verified,117984,2025-01-24 06:57:00,upi,internet,MRC2994,Grocery,INR,no,Gurgaon,HR,103.86.66.20,DEV_68169,Android,155.58,yes,0,14,28390,4.16,0,yes,RCV8922,BOB,Current,Known,no,none,none
TXN005735,CUST633,ACC39756,584,6,verified,181895,2025-01-17 00:58:00,neft,branch,MRC2741,Bills,INR,no,Chennai,TN,103.28.188.15,DEV_46107,Android,26.84,yes,8,13,16751,10.86,0,no,RCV4554,KOTAK,Savings,Known,no,none,none
TXN005736,CUST617,ACC22683,38,56,verified,96699,2025-01-20 19:46:00,pos,atm,MRC5393,Travel,INR,no,Pune,MH,103.42.151.248,DEV_25400,Android,164.52,yes,7,29,6271,15.42,4,yes,RCV1607,KOTAK,Savings,Known,no,none,none
TXN005737,CUST815,ACC59485,366,14,verified,60492,2025-01-29 18:16:00,debit,pos,MRC9639,Bills,INR,no,Bhopal,MP,103.245.223.30,DEV_72929,Web,280.41,yes,1,24,6943,8.71,1,no,RCV4016,SBI,Savings,Unknown,no,none,none
TXN005738,CUST850,ACC21025,374,50,verified,93151,2025-01-07 10:24:00,upi,internet,MRC7340,Grocery,INR,no,Kolkata,WB,103.225.84.12,DEV_12339,iOS,43.71,yes,5,7,9897,9.41,1,no,RCV6498,AXIS,Wallet,Unknown,no,none,none
TXN005739,CUST284,ACC96426,617,78,incomplete,12554,2025-02-06 01:27:00,atm,branch,MRC2913,Fuel,INR,no,Pune,MH,103.24.114.5,DEV_74093,iOS,80.46,no,7,25,4448,2.82,2,no,RCV1715,ICICI,Savings,High-risk,yes,Merchant fraud,system_alert
TXN005740,CUST971,ACC28715,418,52,verified,82288,2025-02-03 11:23:00,debit,pos,MRC3779,Online Marketplace,INR,no,Hyderabad,TS,103.213.78.42,DEV_33593,Web,9.62,yes,3,9,12389,6.64,4,no,RCV4540,HDFC,Wallet,Unknown,no,none,none
TXN005741,CUST391,ACC80097,1299,88,verified,48421,2025-02-03 19:13:00,credit,pos,MRC9012,Grocery,INR,no,Bhopal,MP,103.81.222.178,DEV_67525,iOS,113.01,yes,0,9,26753,1.81,3,no,RCV9567,BOB,Current,High-risk,no,none,none
TXN005742,CUST434,ACC97116,1324,77,verified,25823,2025-01-04 17:27:00,debit,pos,MRC7204,Food,INR,no,Delhi,DL,103.74.88.168,DEV_90724,iOS,44.21,yes,2,13,28981,0.89,4,no,RCV6482,ICICI,Current,Unknown,no,none,none
TXN005743,CUST831,ACC85705,576,1,verified,38045,2025-01-22 04:45:00,debit,pos,MRC1071,Fuel,INR,no,Jaipur,RJ,103.88.209.162,DEV_21590,Android,215.71,yes,7,3,10382,3.66,4,no,RCV2331,AXIS,Wallet,Unknown,no,none,none
TXN005744,CUST215,ACC27116,1186,12,verified,197587,2025-02-08 14:25:00,upi,mobile,MRC1451,Grocery,INR,no,Mumbai,MH,103.104.43.13,DEV_76745,iOS,99.91,yes,7,29,29888,6.61,5,no,RCV7611,AXIS,Current,New,no,none,none
TXN005745,CUST924,ACC46744,228,24,pending,180382,2025-01-15 14:14:00,atm,internet,MRC4864,Fuel,INR,no,Hyderabad,TS,103.236.183.211,DEV_90866,iOS,108.16,yes,5,23,26259,6.87,1,no,RCV3433,KOTAK,Current,High-risk,yes,Mule account,customer_complaint
TXN005746,CUST148,ACC97579,182,37,pending,174629,2025-01-17 17:22:00,atm,pos,MRC9390,Grocery,INR,no,Hyderabad,TS,103.57.170.186,DEV_21342,Web,82.22,yes,3,1,23956,7.29,4,no,RCV5947,BOB,Savings,New,no,none,none
TXN005747,CUST784,ACC12124,617,84,incomplete,102295,2025-01-19 18:59:00,atm,pos,MRC7967,Grocery,INR,no,Mumbai,MH,103.182.36.161,DEV_81560,iOS,51.63,yes,3,17,23906,4.28,1,no,RCV2415,ICICI,Wallet,High-risk,yes,Merchant fraud,customer_complaint
TXN005748,CUST181,ACC48051,1668,70,verified,180540,2025-01-11 12:43:00,imps,branch,MRC5378,Online Marketplace,INR,no,Jaipur,RJ,103.230.173.175,DEV_33599,Android,95.46,yes,5,15,10658,16.94,3,yes,RCV9513,SBI,Savings,Unknown,yes,Mule account,system_alert
TXN005749,CUST933,ACC17176,1045,76,verified,169640,2025-01-04 19:42:00,credit,branch,MRC7119,Online Marketplace,INR,no,Kolkata,WB,103.217.167.19,DEV_86022,Android,79.09,yes,1,38,20351,8.34,2,no,RCV4452,SBI,Wallet,New,no,none,none
TXN005750,CUST432,ACC74818,1549,85,pending,7749,2025-02-02 01:35:00,upi,mobile,MRC4111,Online Marketplace,INR,no,Delhi,DL,103.169.250.71,DEV_62881,iOS,283.49,yes,4,29,24370,0.32,0,no,RCV3654,AXIS,Current,High-risk,no,none,none
TXN005751,CUST656,ACC28676,1395,3,pending,127319,2025-01-19 15:54:00,atm,pos,MRC5153,Fuel,INR,no,Hyderabad,TS,103.234.191.150,DEV_80258,Android,145.62,yes,9,9,23842,5.34,2,yes,RCV7046,HDFC,Wallet,Known,no,none,none
TXN005752,CUST434,ACC55177,867,27,pending,176744,2025-01-11 02:56:00,debit,mobile,MRC3595,Electronics,INR,no,Pune,MH,103.50.98.139,DEV_57115,Web,87.65,no,4,3,15187,11.64,3,yes,RCV2851,BOB,Current,High-risk,no,none,none
TXN005753,CUST631,ACC10997,1612,53,pending,137556,2025-02-06 04:43:00,imps,branch,MRC9905,Clothing,INR,no,Ahmedabad,GJ,103.178.127.2,DEV_52778,iOS,26.42,yes,8,23,24743,5.56,1,no,RCV1975,KOTAK,Wallet,High-risk,no,none,none
TXN005754,CUST320,ACC69330,666,17,verified,152512,2025-01-20 19:05:00,credit,internet,MRC7527,Fuel,INR,no,Pune,MH,103.6.164.235,DEV_44936,Web,25.63,yes,6,0,8429,18.09,3,no,RCV6646,KOTAK,Current,Known,no,none,none
TXN005755,CUST734,ACC53769,978,15,verified,181057,2025-01-26 19:28:00,atm,atm,MRC3158,Travel,INR,no,Delhi,DL,103.19.249.215,DEV_60508,iOS,389.94,yes,5,24,25238,7.17,3,no,RCV1255,BOB,Current,Known,no,none,none
TXN005756,CUST845,ACC88653,1510,39,verified,22434,2025-02-03 02:20:00,imps,atm,MRC9087,Travel,INR,no,Noida,UP,103.185.88.18,DEV_74989,Android,128.49,yes,2,28,8791,2.55,3,no,RCV9949,BOB,Savings,Known,no,none,none
TXN005757,CUST832,ACC21231,1610,4,verified,103752,2025-01-10 15:39:00,pos,mobile,MRC2748,Electronics,INR,no,Mumbai,MH,103.26.204.85,DEV_77453,Web,53.48,no,9,24,1936,53.56,1,no,RCV4243,SBI,Current,New,no,none,none
TXN005758,CUST422,ACC82976,1115,17,verified,71207,2025-01-13 12:26:00,credit,branch,MRC8463,Grocery,INR,no,Surat,GJ,103.163.187.244,DEV_18308,Web,27.91,yes,7,33,5641,12.62,2,no,RCV9942,ICICI,Savings,New,no,none,none
TXN005759,CUST950,ACC95447,1650,11,verified,39942,2025-01-13 02:01:00,neft,atm,MRC7428,Fuel,INR,no,Bhopal,MP,103.22.211.157,DEV_81539,Android,37.78,yes,4,37,28106,1.42,1,yes,RCV1318,ICICI,Savings,New,no,none,none
TXN005760,CUST102,ACC65965,1726,12,verified,10794,2025-02-01 23:26:00,neft,pos,MRC3348,Clothing,INR,no,Pune,MH,103.247.252.125,DEV_25336,Android,205.78,no,2,26,11939,0.9,5,no,RCV2725,AXIS,Wallet,Unknown,no,none,none
TXN005761,CUST793,ACC91144,1373,32,verified,95293,2025-02-06 22:34:00,debit,internet,MRC4948,Bills,INR,no,Ahmedabad,GJ,103.210.218.38,DEV_65201,Web,75.7,yes,5,4,8349,11.41,0,no,RCV2063,KOTAK,Savings,Unknown,no,none,none
TXN005762,CUST305,ACC71517,450,27,verified,78467,2025-02-05 04:23:00,pos,branch,MRC3593,Online Marketplace,INR,no,Delhi,DL,103.108.114.65,DEV_20584,Android,108.88,yes,2,21,16047,4.89,4,yes,RCV9990,ICICI,Wallet,Known,no,none,none
TXN005763,CUST931,ACC37387,626,44,verified,182745,2025-01-04 21:37:00,imps,mobile,MRC4161,Grocery,INR,no,Bengaluru,KA,103.103.33.136,DEV_53057,Web,71.23,yes,9,18,16595,11.01,3,no,RCV8889,HDFC,Current,High-risk,no,none,none
TXN005764,CUST139,ACC14090,235,43,verified,130171,2025-02-08 11:47:00,upi,branch,MRC8694,Grocery,INR,yes,Chandigarh,CH,103.212.83.107,DEV_95525,Android,103.58,yes,6,21,7694,16.92,0,no,RCV1976,ICICI,Current,Unknown,no,none,none
TXN005765,CUST158,ACC34945,380,91,verified,118165,2025-01-09 02:25:00,pos,internet,MRC1581,Bills,INR,no,Bhopal,MP,103.111.248.71,DEV_37150,iOS,47.26,no,7,7,17125,6.9,5,no,RCV4922,BOB,Wallet,Unknown,no,none,none
TXN005766,CUST673,ACC50239,37,49,verified,156121,2025-01-23 12:12:00,credit,branch,MRC7993,Travel,INR,no,Chandigarh,CH,103.177.212.79,DEV_90785,Web,87.79,yes,2,24,21607,7.23,5,yes,RCV8328,BOB,Wallet,Known,no,none,none
TXN005767,CUST743,ACC13743,1017,93,verified,113950,2025-02-03 09:50:00,imps,mobile,MRC3401,Online Marketplace,INR,no,Hyderabad,TS,103.0.1.196,DEV_24924,iOS,19.64,yes,7,35,29777,3.83,5,no,RCV4199,KOTAK,Current,Unknown,no,none,none
TXN005768,CUST606,ACC40924,1004,73,verified,171044,2025-01-04 02:31:00,imps,pos,MRC1640,Clothing,INR,no,Ahmedabad,GJ,103.34.73.172,DEV_73192,Web,39.14,yes,7,26,4808,35.57,5,no,RCV7053,BOB,Savings,Known,no,none,none
TXN005769,CUST671,ACC20196,25,43,verified,81984,2025-02-02 15:34:00,credit,branch,MRC7325,Online Marketplace,INR,no,Pune,MH,103.9.190.25,DEV_17393,iOS,100.44,no,5,18,16901,4.85,5,yes,RCV3230,ICICI,Savings,Unknown,no,none,none
TXN005770,CUST983,ACC78860,1310,3,verified,56035,2025-02-05 07:53:00,imps,mobile,MRC1109,Fuel,INR,no,Delhi,DL,103.206.240.102,DEV_71332,Android,44.01,yes,4,28,25878,2.17,0,no,RCV6058,BOB,Current,New,yes,Account takeover,system_alert
TXN005771,CUST942,ACC51400,342,29,verified,16595,2025-02-04 14:38:00,imps,pos,MRC4457,Food,INR,no,Hyderabad,TS,103.102.2.206,DEV_20582,Web,48.65,yes,9,28,21547,0.77,3,yes,RCV6484,BOB,Wallet,High-risk,no,none,none
TXN005772,CUST221,ACC95177,492,85,verified,76368,2025-02-03 19:10:00,credit,atm,MRC7307,Online Marketplace,INR,no,Hyderabad,TS,103.173.125.166,DEV_37344,Android,126.2,yes,2,15,19607,3.89,4,no,RCV9191,KOTAK,Current,New,no,none,none
TXN005773,CUST578,ACC90399,1843,35,verified,123273,2025-01-15 11:30:00,pos,branch,MRC8382,Clothing,INR,no,Gurgaon,HR,103.100.231.207,DEV_63180,iOS,63.7,yes,4,39,29619,4.16,5,yes,RCV9340,KOTAK,Savings,High-risk,no,none,none
TXN005774,CUST718,ACC58795,575,48,verified,100873,2025-01-31 20:43:00,debit,pos,MRC8211,Online Marketplace,INR,no,Noida,UP,103.177.59.86,DEV_62483,Web,92.61,yes,4,32,1868,53.97,4,no,RCV1866,KOTAK,Current,Known,no,none,none
TXN005775,CUST195,ACC61553,1321,74,verified,96504,2025-01-15 07:54:00,neft,atm,MRC6259,Travel,INR,no,Gurgaon,HR,103.146.9.3,DEV_38008,Web,47.65,no,7,20,25824,3.74,4,no,RCV3310,AXIS,Current,New,yes,Account takeover,customer_complaint
TXN005776,CUST958,ACC34111,123,87,incomplete,116986,2025-02-08 13:40:00,upi,branch,MRC3460,Online Marketplace,INR,no,Hyderabad,TS,103.96.166.76,DEV_17983,iOS,77.67,yes,6,16,13437,8.71,1,no,RCV1606,KOTAK,Current,High-risk,no,none,none
TXN005777,CUST513,ACC73083,47,39,verified,21777,2025-01-11 07:57:00,credit,branch,MRC8023,Bills,INR,no,Indore,MP,103.74.42.199,DEV_15504,Web,42.08,yes,9,34,8575,2.54,1,yes,RCV5443,BOB,Savings,Unknown,no,none,none
TXN005778,CUST334,ACC71600,463,89,verified,142632,2025-01-10 00:09:00,atm,internet,MRC2782,Grocery,INR,no,Surat,GJ,103.220.97.36,DEV_58060,Web,115.27,yes,9,26,26761,5.33,0,no,RCV9512,SBI,Savings,High-risk,no,none,none
TXN005779,CUST997,ACC60022,1915,24,verified,114018,2025-01-11 17:14:00,imps,branch,MRC9161,Grocery,INR,no,Pune,MH,103.212.231.114,DEV_42948,iOS,118.02,yes,5,38,12536,9.09,2,no,RCV2926,AXIS,Wallet,High-risk,no,none,none
TXN005780,CUST161,ACC13199,751,20,verified,89601,2025-01-26 00:45:00,pos,branch,MRC7992,Food,INR,no,Kolkata,WB,103.17.28.221,DEV_23406,Web,3.23,yes,3,37,21619,4.14,4,no,RCV6490,KOTAK,Wallet,High-risk,no,none,none
TXN005781,CUST355,ACC60897,175,15,verified,188683,2025-01-05 03:15:00,upi,pos,MRC9723,Grocery,INR,no,Delhi,DL,103.173.177.144,DEV_75826,Web,161.92,no,0,37,13183,14.31,2,yes,RCV3224,KOTAK,Savings,Unknown,no,none,none
TXN005782,CUST660,ACC48038,703,85,verified,76981,2025-01-09 10:11:00,upi,mobile,MRC6972,Electronics,INR,no,Noida,UP,103.150.5.218,DEV_27428,Android,27.65,no,6,37,24827,3.1,5,no,RCV5294,BOB,Wallet,Unknown,no,none,none
TXN005783,CUST447,ACC65038,1989,76,pending,164009,2025-01-08 17:36:00,credit,internet,MRC3271,Food,INR,no,Nagpur,MH,103.162.120.36,DEV_15195,Web,8.38,yes,2,2,14466,11.34,0,no,RCV8709,AXIS,Savings,Known,no,none,none
TXN005784,CUST770,ACC17897,214,18,verified,38824,2025-01-14 19:23:00,atm,branch,MRC2526,Online Marketplace,INR,no,Nagpur,MH,103.88.48.130,DEV_22875,iOS,121.22,yes,9,21,4031,9.63,4,no,RCV1723,BOB,Savings,High-risk,yes,Card theft,customer_complaint
TXN005785,CUST223,ACC74541,887,60,verified,145933,2025-01-08 17:10:00,atm,pos,MRC4626,Grocery,INR,no,Surat,GJ,103.167.187.34,DEV_47496,iOS,32.67,yes,8,26,13950,10.46,1,no,RCV5663,AXIS,Savings,Known,no,none,none
TXN005786,CUST581,ACC24892,254,87,verified,75253,2025-01-02 00:04:00,debit,pos,MRC6482,Travel,INR,no,Noida,UP,103.167.240.186,DEV_36157,Android,91.77,yes,8,16,4536,16.59,3,no,RCV3723,HDFC,Current,Known,no,none,none
TXN005787,CUST416,ACC18271,1904,93,verified,68208,2025-01-11 10:08:00,atm,mobile,MRC1807,Travel,INR,no,Delhi,DL,103.131.168.54,DEV_92621,Android,133.99,yes,3,7,7021,9.71,5,no,RCV9596,HDFC,Current,Known,no,none,none
TXN005788,CUST603,ACC34815,1366,41,verified,51511,2025-02-03 12:36:00,neft,atm,MRC1709,Clothing,INR,no,Bengaluru,KA,103.250.132.64,DEV_81389,Web,198.63,yes,9,35,14232,3.62,2,no,RCV1230,HDFC,Wallet,Unknown,no,none,none
TXN005789,CUST818,ACC55612,952,69,verified,141095,2025-01-29 12:07:00,credit,branch,MRC4086,Electronics,INR,no,Surat,GJ,103.158.59.170,DEV_31904,Android,162.5,yes,7,1,17058,8.27,4,yes,RCV6859,KOTAK,Savings,Known,no,none,none
TXN005790,CUST147,ACC43357,1429,90,pending,104112,2025-02-05 04:41:00,upi,atm,MRC9537,Food,INR,no,Mumbai,MH,103.8.90.101,DEV_56519,Android,236.05,yes,8,19,17019,6.12,4,no,RCV6672,HDFC,Wallet,Unknown,no,none,none
TXN005791,CUST508,ACC85088,830,75,incomplete,165301,2025-01-23 04:12:00,upi,mobile,MRC6587,Food,INR,no,Gurgaon,HR,103.185.143.197,DEV_42618,Android,246.38,yes,8,38,10434,15.84,5,no,RCV4093,ICICI,Savings,Known,no,none,none
TXN005792,CUST235,ACC26267,516,11,verified,57776,2025-02-06 08:17:00,atm,pos,MRC7636,Bills,INR,no,Noida,UP,103.248.87.88,DEV_89506,Web,112.05,yes,0,13,25743,2.24,4,no,RCV3497,BOB,Savings,Known,no,none,none
